,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
373,25,0,2,1,0,122,1,0,2,6,8,286,1,-1,0,3,no
374,48,1,1,3,0,131,1,0,2,6,8,189,1,-1,0,3,no
375,49,1,2,1,0,143,1,0,2,6,8,83,1,-1,0,3,no
376,38,0,2,1,0,393,0,0,2,6,8,184,2,-1,0,3,no
377,43,1,1,0,0,98,1,0,2,6,8,235,1,-1,0,3,no
378,33,4,1,2,0,0,1,0,2,6,8,290,1,-1,0,3,no
379,55,1,1,1,0,224,1,0,2,6,8,232,1,-1,0,3,no
380,38,1,1,1,0,757,1,0,2,6,8,133,1,-1,0,3,no
381,49,7,1,1,0,245,1,1,2,6,8,318,1,-1,0,3,no
382,40,4,1,1,0,8486,0,0,2,6,8,260,3,-1,0,3,no
383,43,0,1,3,0,350,0,0,2,6,8,437,1,-1,0,3,no
384,38,1,1,1,0,20,1,0,2,6,8,402,1,-1,0,3,no
385,58,7,1,1,0,1667,1,1,2,6,8,85,1,-1,0,3,no
386,57,9,1,3,0,345,1,0,2,6,8,125,1,-1,0,3,no
387,32,10,1,1,0,10,1,0,2,6,8,501,4,-1,0,3,no
388,56,4,1,2,0,830,1,1,2,6,8,1201,1,-1,0,3,yes
389,58,1,0,3,0,29,1,0,2,6,8,253,1,-1,0,3,no
390,60,5,0,1,0,545,1,0,2,6,8,1030,1,-1,0,3,yes
391,37,9,1,2,0,8730,1,0,2,6,8,149,1,-1,0,3,no
392,46,9,0,2,0,477,1,0,2,6,8,114,1,-1,0,3,no
393,27,0,1,1,0,4,1,0,2,6,8,243,1,-1,0,3,no
394,43,1,1,1,0,1205,1,0,2,6,8,769,2,-1,0,3,no
395,32,9,2,1,0,0,1,1,2,6,8,135,3,-1,0,3,no
396,40,0,2,1,0,263,1,0,2,6,8,231,1,-1,0,3,no
397,38,0,1,1,0,1,0,0,2,6,8,76,1,-1,0,3,no
398,34,1,1,1,0,283,0,1,2,6,8,199,1,-1,0,3,no
399,47,1,1,0,0,206,1,0,2,6,8,152,1,-1,0,3,no
400,42,3,1,0,0,17,1,0,2,6,8,124,1,-1,0,3,no
401,48,9,1,1,0,141,1,1,2,6,8,424,1,-1,0,3,no
402,29,6,2,2,0,16,1,0,2,6,8,43,1,-1,0,3,no
403,50,7,1,1,0,206,1,0,2,6,8,154,1,-1,0,3,no
404,52,9,1,3,0,7,0,0,2,6,8,203,2,-1,0,3,no
405,50,4,1,2,0,0,0,0,2,6,8,326,1,-1,0,3,no
406,58,5,1,2,0,0,0,0,2,6,8,393,1,-1,0,3,no
407,46,1,0,0,0,1927,1,0,2,6,8,241,3,-1,0,3,no
408,38,9,1,1,0,284,1,0,2,6,8,483,1,-1,0,3,no
409,46,1,1,1,0,1660,1,0,2,6,8,259,1,-1,0,3,no
410,32,7,2,1,0,406,1,0,2,6,8,227,1,-1,0,3,no
411,51,1,1,0,0,230,1,0,2,6,8,673,1,-1,0,3,no
412,39,0,2,1,0,-25,1,0,2,6,8,576,1,-1,0,3,no
413,48,0,1,1,0,182,1,0,2,6,8,180,2,-1,0,3,no
414,36,2,1,2,0,1169,1,0,2,6,8,168,2,-1,0,3,no
415,34,0,0,1,0,67,1,0,2,6,8,90,1,-1,0,3,no
416,40,9,1,1,0,77,0,0,2,6,8,505,1,-1,0,3,no
417,43,10,1,1,0,0,1,0,2,6,8,245,1,-1,0,3,no
418,52,1,0,0,0,55,1,1,2,6,8,186,1,-1,0,3,no
419,33,9,1,1,1,72,1,0,2,6,8,623,1,-1,0,3,no
420,49,4,2,2,0,163,1,0,2,6,8,496,3,-1,0,3,no
421,32,4,2,2,0,151,1,0,2,6,8,118,1,-1,0,3,no
422,39,0,2,1,0,113,1,0,2,6,8,342,1,-1,0,3,no
423,40,1,1,1,0,0,1,0,2,6,8,225,1,-1,0,3,no
424,38,9,2,2,0,9,1,0,2,6,8,185,3,-1,0,3,no
425,43,4,1,1,0,375,1,0,2,6,8,196,2,-1,0,3,no
426,39,7,1,1,0,1142,1,0,2,6,8,276,1,-1,0,3,no
427,54,1,1,0,0,2102,1,0,2,6,8,76,1,-1,0,3,no
428,38,9,2,2,0,4325,1,0,2,6,8,87,1,-1,0,3,no
429,40,1,1,1,0,217,1,0,2,6,8,195,1,-1,0,3,no
430,55,0,1,1,0,131,1,0,2,6,8,744,1,-1,0,3,no
431,42,4,1,2,0,1680,1,0,2,6,8,765,1,-1,0,3,no
432,39,1,1,1,0,0,1,0,2,6,8,262,1,-1,0,3,no
433,40,1,1,0,0,46,1,0,2,6,8,119,1,-1,0,3,no
434,32,1,1,1,0,320,1,0,2,6,8,198,2,-1,0,3,no
435,55,0,1,1,0,183,1,0,2,6,8,150,1,-1,0,3,no
436,45,1,1,1,0,39,0,0,2,6,8,241,1,-1,0,3,no
437,35,4,2,2,0,560,1,0,2,6,8,181,1,-1,0,3,no
438,58,9,0,1,0,469,0,0,2,6,8,196,1,-1,0,3,no
439,35,0,1,1,0,530,1,0,2,6,8,149,1,-1,0,3,no
440,49,7,1,0,0,61,1,0,2,6,8,246,1,-1,0,3,no
441,34,9,2,2,0,242,1,0,2,6,8,112,1,-1,0,3,no
442,36,1,1,1,0,139,1,0,2,6,8,309,2,-1,0,3,no
443,24,6,2,1,0,0,1,0,2,6,8,278,1,-1,0,3,no
444,34,9,1,1,0,367,1,0,2,6,8,140,1,-1,0,3,no
445,51,0,0,1,0,228,1,0,2,6,8,136,1,-1,0,3,no
446,39,9,2,3,0,45248,1,0,2,6,8,1623,1,-1,0,3,yes
447,50,6,1,3,0,-84,1,0,2,6,8,101,1,-1,0,3,no
448,32,7,2,1,0,310,1,0,2,6,8,144,1,-1,0,3,no
449,42,1,1,3,0,132,1,0,2,6,8,238,1,-1,0,3,no
450,50,9,1,1,0,797,1,0,2,6,8,354,1,-1,0,3,no
451,40,7,1,1,0,71,0,0,2,6,8,79,1,-1,0,3,no
452,46,4,0,3,0,2,1,0,2,6,8,187,1,-1,0,3,no
453,37,4,1,2,0,231,1,1,2,6,8,451,2,-1,0,3,no
454,34,1,1,1,0,270,1,1,2,6,8,159,1,-1,0,3,no
455,44,1,1,1,0,274,1,1,2,6,8,409,1,-1,0,3,no
456,40,0,2,1,0,-109,1,1,2,6,8,170,1,-1,0,3,no
457,37,9,1,1,0,1,1,0,2,6,8,608,1,-1,0,3,yes
458,33,1,2,1,1,-60,0,0,2,6,8,243,1,-1,0,3,no
459,35,1,1,1,0,89,1,0,2,6,8,145,2,-1,0,3,no
460,58,1,0,1,0,-11,0,0,2,6,8,112,1,-1,0,3,no
461,39,1,1,0,0,0,1,0,2,6,8,262,2,-1,0,3,no
462,43,1,1,1,0,-509,1,0,2,6,8,124,1,-1,0,3,no
463,39,10,1,0,0,408,1,0,2,6,8,53,1,-1,0,3,no
464,36,7,2,0,0,58,1,0,2,6,8,134,1,-1,0,3,no
465,57,5,2,1,0,1640,0,1,2,6,8,204,4,-1,0,3,no
466,36,0,2,1,0,20,1,0,2,6,8,186,1,-1,0,3,no
467,50,1,1,0,0,71,1,0,2,6,8,678,1,-1,0,3,no
468,55,1,1,1,0,52,1,0,2,6,8,182,1,-1,0,3,no
469,44,6,1,2,0,292,1,0,2,6,8,162,1,-1,0,3,no
470,44,7,0,1,0,424,1,0,2,6,8,27,1,-1,0,3,no
471,39,3,2,0,0,109,1,0,2,6,8,699,3,-1,0,3,no
472,46,1,1,3,0,1044,1,0,2,6,8,43,1,-1,0,3,no
473,39,1,1,1,0,983,1,0,2,6,8,97,1,-1,0,3,no
474,34,0,1,1,0,869,0,0,2,6,8,1677,1,-1,0,3,yes
475,40,1,1,0,0,668,1,0,2,6,8,283,2,-1,0,3,no
476,50,4,1,2,0,964,1,0,2,6,8,323,1,-1,0,3,no
477,31,4,2,1,0,301,1,0,2,6,8,82,1,-1,0,3,no
478,37,0,2,1,0,140,1,0,2,6,8,310,1,-1,0,3,no
479,39,4,2,1,0,1877,1,0,2,6,8,185,1,-1,0,3,no
480,51,1,1,0,0,1127,1,0,2,6,8,47,1,-1,0,3,no
481,41,9,1,1,0,871,1,0,2,6,8,145,1,-1,0,3,no
482,41,9,1,1,0,767,1,1,2,6,8,204,1,-1,0,3,no
483,43,1,1,1,0,0,0,0,2,6,8,187,1,-1,0,3,no
484,30,7,2,1,0,209,1,0,2,6,8,30,2,-1,0,3,no
485,54,4,0,0,0,0,0,0,2,6,8,472,1,-1,0,3,no
486,43,1,0,1,0,110,1,1,2,6,8,448,1,-1,0,3,no
487,59,4,0,2,0,-76,1,1,2,6,8,264,1,-1,0,3,no
488,47,9,1,3,0,178,1,0,2,6,8,169,1,-1,0,3,no
489,40,1,1,0,0,-66,1,0,2,6,8,288,1,-1,0,3,no
490,32,9,1,1,0,0,1,0,2,6,8,176,2,-1,0,3,no
491,29,1,1,1,0,1,1,0,2,6,8,215,1,-1,0,3,no
492,36,1,1,1,0,0,1,0,2,6,8,337,1,-1,0,3,no
493,55,10,1,2,0,5345,0,0,2,6,8,278,1,-1,0,3,no
494,30,1,0,1,0,-209,1,0,2,6,8,188,2,-1,0,3,no
495,39,0,2,1,0,0,1,0,2,6,8,174,2,-1,0,3,no
496,39,1,0,1,0,42,1,0,2,6,8,226,2,-1,0,3,no
497,50,1,0,1,0,41,1,0,2,6,8,190,1,-1,0,3,no
498,44,1,1,1,0,-99,1,0,2,6,8,111,2,-1,0,3,no
499,37,9,2,1,0,17,1,0,2,6,8,164,1,-1,0,3,no
500,46,0,1,0,0,276,1,1,2,6,8,157,2,-1,0,3,no
501,32,9,2,3,0,-170,0,0,2,6,8,46,1,-1,0,3,no
502,37,4,2,2,0,230,1,1,2,6,8,374,1,-1,0,3,no
503,29,1,1,1,0,9,1,0,2,6,8,349,1,-1,0,3,no
504,41,1,1,1,0,946,1,0,2,6,8,325,1,-1,0,3,no
505,45,1,1,0,0,1297,1,0,2,6,8,233,2,-1,0,3,no
506,57,5,0,1,0,-331,1,0,2,6,8,531,1,-1,0,3,no
507,48,1,2,1,0,44,1,0,2,6,8,153,1,-1,0,3,no
508,60,5,1,1,1,15,0,0,2,6,8,80,1,-1,0,3,no
509,26,0,2,1,0,712,1,0,2,6,8,232,1,-1,0,3,no
510,58,5,1,1,0,5435,1,0,2,6,8,118,1,-1,0,3,no
511,34,0,1,1,0,507,1,0,2,6,8,190,1,-1,0,3,no
512,55,10,0,1,0,387,1,0,2,6,8,918,1,-1,0,3,yes
513,41,1,1,0,0,0,1,1,2,6,8,238,1,-1,0,3,no
514,50,4,0,1,0,1716,1,0,2,6,8,82,1,-1,0,3,no
515,49,2,1,1,0,167,1,1,2,6,8,198,3,-1,0,3,no
516,44,0,1,3,0,40,0,1,2,6,8,160,2,-1,0,3,no
517,44,1,1,0,0,148,1,0,2,6,8,211,1,-1,0,3,no
518,31,9,1,1,0,17,1,1,2,6,8,120,1,-1,0,3,no
519,34,1,2,2,0,1011,1,0,2,6,8,136,1,-1,0,3,no
520,46,4,2,3,0,1527,1,0,2,6,8,269,1,-1,0,3,no
521,42,4,1,2,0,744,0,0,2,6,8,157,1,-1,0,3,no
522,52,0,1,1,0,484,1,0,2,6,8,128,1,-1,0,3,no
523,29,4,2,2,0,0,1,0,2,6,8,211,1,-1,0,3,no
524,53,5,1,0,0,136,1,0,2,6,8,267,2,-1,0,3,no
525,43,1,1,1,0,1335,1,0,2,6,8,371,2,-1,0,3,no
526,38,4,1,1,0,517,1,0,2,6,8,288,2,-1,0,3,no
527,46,4,1,2,0,459,1,0,2,6,8,221,1,-1,0,3,no
528,48,4,0,3,0,549,1,0,2,6,8,427,1,-1,0,3,no
529,30,0,0,1,0,83,1,1,2,6,8,310,1,-1,0,3,no
530,44,1,1,0,0,213,0,0,2,6,8,158,1,-1,0,3,no
531,31,3,1,0,0,203,1,0,2,6,8,604,3,-1,0,3,no
532,42,7,2,1,0,518,1,0,2,6,8,198,1,-1,0,3,no
533,40,4,2,2,0,3877,1,0,2,6,8,145,1,-1,0,3,no
534,52,0,1,1,0,1236,1,0,2,6,8,247,1,-1,0,3,no
535,45,1,0,1,0,756,1,0,2,6,8,179,2,-1,0,3,no
536,48,1,1,1,0,157,1,0,2,6,8,73,1,-1,0,3,no
537,45,1,1,0,0,-66,1,0,2,6,8,263,2,-1,0,3,no
538,34,1,1,3,0,245,1,0,2,6,8,13,1,-1,0,3,no
539,34,1,1,0,0,-144,1,0,2,6,8,79,2,-1,0,3,no
540,46,1,1,1,0,71,1,0,2,6,8,416,1,-1,0,3,no
541,49,7,0,1,0,505,1,0,2,6,8,162,1,-1,0,3,no
542,50,9,1,0,0,249,1,0,2,6,8,129,1,-1,0,3,no
543,34,0,2,1,0,0,1,0,2,6,8,150,1,-1,0,3,no
544,40,10,2,1,0,11,1,0,2,6,8,43,1,-1,0,3,no
545,36,0,1,1,0,639,1,0,2,6,8,191,1,-1,0,3,no
546,59,1,0,3,0,124,1,0,2,6,8,26,1,-1,0,3,no
547,45,1,1,1,0,82,1,0,2,6,8,250,1,-1,0,3,no
548,36,6,1,2,0,107,1,0,2,6,8,146,1,-1,0,3,no
549,56,7,1,1,0,473,1,0,2,6,8,416,1,-1,0,3,no
550,42,7,0,1,0,372,1,1,2,6,8,121,2,-1,0,3,no
551,30,0,1,1,0,46,1,0,2,6,8,114,2,-1,0,3,no
552,30,8,2,2,0,34,1,0,2,6,8,289,1,-1,0,3,no
553,47,6,1,3,0,935,1,0,2,6,8,225,1,-1,0,3,no
554,33,1,1,1,0,-10,1,0,2,6,8,123,1,-1,0,3,no
555,36,0,1,1,0,-106,1,0,2,6,8,130,2,-1,0,3,no
556,39,7,0,0,0,471,1,0,2,6,8,161,2,-1,0,3,no
557,56,0,0,1,0,778,1,0,2,6,8,149,2,-1,0,3,no
558,39,1,0,3,0,170,1,0,2,6,8,268,2,-1,0,3,no
559,42,9,1,1,0,315,1,0,2,6,8,259,2,-1,0,3,no
560,52,1,1,1,0,3165,0,0,2,6,8,26,1,-1,0,3,no
561,36,0,0,1,0,131,1,0,2,6,8,153,1,-1,0,3,no
562,35,2,1,1,1,204,1,0,2,6,8,424,2,-1,0,3,no
563,47,9,1,1,0,83,1,0,2,6,8,179,2,-1,0,3,no
564,59,7,0,1,0,0,1,1,2,6,8,97,1,-1,0,3,no
565,57,1,1,0,0,5431,1,1,2,6,8,383,1,-1,0,3,no
566,38,4,1,3,0,1759,1,0,2,6,8,440,1,-1,0,3,no
567,46,10,1,1,0,-125,1,0,2,6,8,23,1,-1,0,3,no
568,34,1,1,1,0,0,0,0,2,6,8,195,1,-1,0,3,no
569,28,7,2,1,0,5090,1,0,2,6,8,1297,3,-1,0,3,yes
570,38,9,1,3,0,573,1,0,2,6,8,87,1,-1,0,3,no
571,56,1,1,1,0,1602,1,0,2,6,8,427,1,-1,0,3,no
572,41,1,2,0,1,-137,1,1,2,6,8,189,1,-1,0,3,no
573,52,9,1,3,0,0,0,0,2,6,8,195,1,-1,0,3,no
574,54,7,1,1,0,193,0,0,2,6,8,179,1,-1,0,3,no
575,61,5,1,1,0,195,1,1,2,6,8,179,1,-1,0,3,no
576,53,2,1,1,0,288,0,0,2,6,8,69,1,-1,0,3,no
577,47,9,1,1,0,19,1,0,2,6,8,105,2,-1,0,3,no
578,53,1,1,0,0,25,1,0,2,6,8,266,3,-1,0,3,no
579,46,7,1,1,0,216,1,0,2,6,8,524,2,-1,0,3,no
580,39,1,0,0,0,190,1,1,2,6,8,96,2,-1,0,3,no
581,56,9,0,1,0,99,1,0,2,6,8,155,2,-1,0,3,no
582,55,7,0,0,0,2298,1,0,2,6,8,162,2,-1,0,3,no
583,44,4,1,2,0,17,1,0,2,6,8,352,2,-1,0,3,no
584,37,9,1,0,0,0,1,0,2,6,8,76,4,-1,0,3,no
585,35,1,1,0,0,0,1,0,2,6,8,154,2,-1,0,3,no
586,55,1,1,1,0,840,1,0,2,6,8,310,2,-1,0,3,no
587,37,7,1,1,0,358,1,0,2,6,8,390,3,-1,0,3,no
588,30,9,2,1,0,0,1,0,2,6,8,369,1,-1,0,3,no
589,37,1,1,0,0,-325,1,1,2,6,8,112,2,-1,0,3,no
590,36,9,2,1,0,-15,1,0,2,6,8,341,3,-1,0,3,no
591,38,9,1,1,0,581,1,0,2,6,8,79,1,-1,0,3,no
592,41,0,0,0,0,4070,1,0,2,6,8,140,2,-1,0,3,no
593,48,5,1,1,0,74,0,1,2,6,8,315,1,-1,0,3,no
594,55,7,0,1,0,141,1,0,2,6,8,262,2,-1,0,3,no
595,28,7,0,1,0,89,0,0,2,6,8,174,2,-1,0,3,no
596,54,7,1,1,1,0,1,0,2,6,8,138,3,-1,0,3,no
597,30,1,1,1,0,450,0,0,2,6,8,526,2,-1,0,3,no
598,48,9,1,2,0,310,0,0,2,6,8,135,1,-1,0,3,no
599,31,6,1,1,0,0,1,0,2,6,8,36,5,-1,0,3,no
600,38,1,1,1,0,384,1,0,2,6,8,1906,3,-1,0,3,no
601,37,1,1,1,0,395,1,0,2,6,8,219,2,-1,0,3,no
602,37,7,2,3,0,-118,1,0,2,6,8,147,2,-1,0,3,no
603,56,1,1,0,0,5,1,1,2,6,8,407,2,-1,0,3,no
604,51,1,1,1,0,50,1,1,2,6,8,121,1,-1,0,3,no
605,39,1,1,1,0,285,1,1,2,6,8,209,1,-1,0,3,no
606,49,9,1,3,0,15,0,0,2,6,8,92,2,-1,0,3,no
607,51,1,1,0,0,653,1,1,2,6,8,208,1,-1,0,3,no
608,43,6,1,1,0,918,1,0,2,6,8,193,1,-1,0,3,no
609,32,7,1,1,0,243,1,1,2,6,8,144,1,-1,0,3,no
610,29,9,2,2,0,405,1,0,2,6,8,65,1,-1,0,3,no
611,48,4,0,2,0,1328,1,0,2,6,8,339,1,-1,0,3,no
612,55,7,1,0,0,255,1,0,2,6,8,285,1,-1,0,3,no
613,53,1,1,1,0,3397,1,0,2,6,8,231,1,-1,0,3,no
614,47,9,1,3,0,2106,1,0,2,6,8,168,1,-1,0,3,no
615,39,4,1,2,0,2877,1,0,2,6,8,278,1,-1,0,3,no
616,31,1,2,2,0,60,1,1,2,6,8,389,1,-1,0,3,no
617,39,1,1,0,0,2226,1,0,2,6,8,158,1,-1,0,3,no
618,40,1,1,0,0,2880,1,0,2,6,8,145,2,-1,0,3,no
619,40,9,2,3,0,-5,1,0,2,6,8,78,2,-1,0,3,no
620,48,9,1,1,0,147,0,0,2,6,8,142,3,-1,0,3,no
621,33,9,0,1,0,7,1,1,2,6,8,87,1,-1,0,3,no
622,40,9,1,1,0,109,1,0,2,6,8,147,2,-1,0,3,no
623,59,5,1,0,0,-119,1,0,2,6,8,289,1,-1,0,3,no
624,30,9,1,1,0,484,1,0,2,6,8,703,1,-1,0,3,yes
625,31,4,2,2,0,1852,1,0,2,6,8,170,3,-1,0,3,no
626,35,10,1,1,0,533,1,0,2,6,8,802,1,-1,0,3,no
627,54,9,0,1,0,21,1,0,2,6,8,381,2,-1,0,3,no
628,34,0,2,3,0,2434,1,0,2,6,8,218,4,-1,0,3,no
629,32,9,1,1,0,90,1,1,2,6,8,57,2,-1,0,3,no
630,56,0,0,3,0,4246,1,0,2,6,8,304,2,-1,0,3,no
631,32,0,2,2,0,395,1,0,2,6,8,241,3,-1,0,3,no
632,42,1,1,0,0,15,1,0,2,6,8,230,1,-1,0,3,no
633,33,7,1,2,0,85,0,0,2,6,8,262,3,-1,0,3,no
634,52,2,1,2,0,-184,1,1,2,6,8,392,2,-1,0,3,no
635,52,7,1,1,0,660,0,0,2,6,8,201,2,-1,0,3,no
636,52,1,0,0,1,-183,1,0,2,6,8,145,1,-1,0,3,no
637,30,10,0,1,0,1144,1,0,2,6,8,252,1,-1,0,3,no
638,44,7,0,1,0,1,1,0,2,6,8,235,4,-1,0,3,no
639,35,0,1,1,0,69,1,1,2,6,8,235,2,-1,0,3,no
640,55,4,2,1,0,220,1,0,2,6,8,328,2,-1,0,3,no
641,33,1,1,0,0,332,1,0,2,6,8,116,2,-1,0,3,no
642,37,1,2,1,0,240,1,0,2,6,8,246,1,-1,0,3,no
643,42,9,2,1,0,0,1,0,2,6,8,293,1,-1,0,3,no
644,43,10,1,1,0,0,1,0,2,6,8,37,2,-1,0,3,no
645,38,2,1,2,0,898,1,0,2,6,8,132,2,-1,0,3,no
646,37,9,1,1,0,123,1,1,2,6,8,530,2,-1,0,3,no
647,31,8,2,1,0,252,1,0,2,6,8,175,3,-1,0,3,no
648,41,4,1,2,0,65,1,0,2,6,8,524,2,-1,0,3,no
649,41,9,1,1,0,-366,1,1,2,6,8,29,3,-1,0,3,no
650,29,8,2,1,0,209,1,0,2,6,8,311,2,-1,0,3,no
651,38,0,2,1,0,221,1,0,2,6,8,211,2,-1,0,3,no
652,44,6,0,2,0,4,1,0,2,6,8,312,3,-1,0,3,no
653,39,0,1,1,0,104,1,0,2,6,8,412,1,-1,0,3,no
654,28,9,2,1,0,312,1,0,2,6,8,392,1,-1,0,3,no
655,33,1,1,1,0,-349,1,0,2,6,8,191,1,-1,0,3,no
656,41,7,1,3,0,4,0,0,2,6,8,284,2,-1,0,3,no
657,40,1,1,0,0,-322,1,1,2,6,8,144,1,-1,0,3,no
658,29,0,1,1,0,-150,1,0,2,6,8,328,1,-1,0,3,no
659,38,4,1,3,0,1349,1,0,2,6,8,100,1,-1,0,3,no
660,32,0,1,2,0,281,1,0,2,6,8,226,1,-1,0,3,no
661,45,7,1,1,0,1259,1,0,2,6,8,507,1,-1,0,3,no
662,33,0,2,1,0,101,1,0,2,6,8,392,1,-1,0,3,no
663,34,1,1,1,0,848,1,0,2,6,8,684,2,-1,0,3,no
664,41,2,1,3,0,89,1,0,2,6,8,333,2,-1,0,3,no
665,41,1,1,1,0,140,1,0,2,6,8,311,3,-1,0,3,no
666,35,0,2,1,0,148,1,0,2,6,8,128,2,-1,0,3,no
667,40,9,2,1,0,200,1,0,2,6,8,322,2,-1,0,3,no
668,60,6,1,0,0,46,1,0,2,6,8,202,4,-1,0,3,no
669,47,7,0,1,0,201,1,0,2,6,8,92,2,-1,0,3,no
670,46,1,1,0,0,530,1,0,2,6,8,739,3,-1,0,3,no
671,31,1,2,1,0,0,1,0,2,6,8,273,2,-1,0,3,no
672,49,6,1,1,0,1,1,0,2,6,8,260,3,-1,0,3,no
673,29,1,1,1,0,43,1,0,2,6,8,268,2,-1,0,3,no
674,31,4,2,2,0,-173,1,0,2,6,8,396,2,-1,0,3,no
675,38,4,1,2,0,389,1,0,2,6,8,262,1,-1,0,3,no
676,37,1,1,0,0,215,1,1,2,6,8,308,3,-1,0,3,no
677,35,9,1,1,0,-131,1,0,2,6,8,467,2,-1,0,3,no
678,31,4,2,1,0,783,1,0,2,6,8,320,1,-1,0,3,no
679,41,0,1,1,0,0,1,0,2,6,8,160,3,-1,0,3,no
680,46,7,1,3,0,80,1,0,2,6,8,245,2,-1,0,3,no
681,40,7,0,1,0,105,1,0,2,6,8,189,2,-1,0,3,no
682,29,0,1,1,0,182,1,1,2,6,8,477,1,-1,0,3,no
683,49,0,1,1,0,82,1,0,2,6,8,310,1,-1,0,3,no
684,42,4,1,2,0,0,1,0,2,6,8,65,3,-1,0,3,no
685,54,7,1,1,0,510,1,0,2,6,8,196,2,-1,0,3,no
686,40,4,2,2,0,242,1,0,2,6,8,221,2,-1,0,3,no
687,53,0,1,1,0,244,1,1,2,6,8,197,2,-1,0,3,no
688,49,4,1,2,0,92,1,0,2,6,8,221,2,-1,0,3,no
689,40,1,1,0,1,0,1,0,2,6,8,64,2,-1,0,3,no
690,29,8,2,1,0,948,1,0,2,6,8,75,2,-1,0,3,no
691,36,1,1,0,0,23,1,0,2,6,8,400,2,-1,0,3,no
692,37,9,1,1,0,710,1,0,2,6,8,378,3,-1,0,3,no
693,39,7,1,1,0,1205,1,0,2,6,8,118,2,-1,0,3,no
694,36,9,1,1,0,368,1,1,2,6,8,1597,2,-1,0,3,yes
695,44,2,1,2,0,1631,1,0,2,6,8,346,2,-1,0,3,no
696,40,0,1,1,0,6,1,0,2,6,8,60,3,-1,0,3,no
697,49,1,1,1,0,26,1,0,2,6,8,276,2,-1,0,3,no
698,30,9,2,3,0,-48,1,0,2,6,8,152,2,-1,0,3,no
699,57,4,1,2,0,2142,1,0,2,6,8,251,3,-1,0,3,no
700,24,7,2,1,0,77,1,1,2,6,8,390,2,-1,0,3,no
701,46,1,1,3,0,401,1,0,2,6,8,306,2,-1,0,3,no
702,33,0,1,1,0,21,0,0,2,6,8,189,3,-1,0,3,no
703,43,7,0,1,0,0,1,0,2,6,8,125,2,-1,0,3,no
704,43,0,2,1,0,-497,1,0,2,6,8,234,2,-1,0,3,no
705,40,1,0,0,0,369,0,0,2,6,8,79,2,-1,0,3,no
706,44,9,2,3,0,78,1,0,2,6,8,13,6,-1,0,3,no
707,35,9,2,2,0,226,1,1,2,6,8,283,3,-1,0,3,no
708,47,9,1,1,0,503,1,0,2,6,8,109,2,-1,0,3,no
709,33,1,1,1,0,372,1,0,2,6,8,132,2,-1,0,3,no
710,31,0,1,1,0,0,1,1,2,6,8,144,2,-1,0,3,no
711,40,1,0,1,0,0,1,0,2,6,8,121,2,-1,0,3,no
712,36,2,1,2,0,125,1,0,2,6,8,95,3,-1,0,3,no
713,56,5,0,0,0,4,1,0,2,6,8,31,3,-1,0,3,no
714,40,0,2,3,0,419,1,0,2,6,8,112,3,-1,0,3,no
715,41,0,0,1,0,322,1,0,2,6,8,87,4,-1,0,3,no
716,53,5,1,1,0,303,1,0,2,6,8,593,2,-1,0,3,no
717,39,1,1,1,0,607,1,0,2,6,8,99,2,-1,0,3,no
718,44,1,0,1,0,579,1,0,2,6,8,198,2,-1,0,3,no
719,38,0,1,1,0,3047,1,0,2,6,8,285,2,-1,0,3,no
720,54,9,0,1,0,83,1,0,2,6,8,190,3,-1,0,3,no
721,58,4,1,2,0,68,1,0,2,6,8,172,5,-1,0,3,no
722,52,1,1,0,0,58,1,0,2,6,8,213,3,-1,0,3,no
723,28,0,2,1,0,251,1,0,2,6,8,178,2,-1,0,3,no
724,36,1,1,1,0,688,1,0,2,6,8,174,2,-1,0,3,no
725,60,5,1,0,0,364,1,0,2,6,8,631,2,-1,0,3,no
726,42,7,0,1,0,55,1,0,2,6,8,176,5,-1,0,3,no
727,42,0,1,1,0,101,1,0,2,6,8,32,3,-1,0,3,no
728,44,4,1,2,0,105,1,0,2,6,8,1529,2,-1,0,3,no
729,51,1,0,0,0,325,1,0,2,6,8,254,2,-1,0,3,no
730,49,1,1,0,0,198,1,0,2,6,8,200,2,-1,0,3,no
731,47,2,1,3,0,209,1,0,2,6,8,135,2,-1,0,3,no
732,37,1,1,1,0,183,1,0,2,6,8,112,4,-1,0,3,no
733,34,4,1,2,0,105,1,0,2,6,8,314,3,-1,0,3,no
734,35,7,1,1,0,109,1,0,2,6,8,597,3,-1,0,3,no
735,35,1,2,1,0,376,1,1,2,6,8,207,3,-1,0,3,no
736,40,1,1,0,0,-7,1,0,2,6,8,410,2,-1,0,3,no
737,55,9,1,1,0,0,0,0,2,6,8,160,3,-1,0,3,no
738,55,5,1,1,0,143,1,0,2,6,8,42,3,-1,0,3,no
739,35,4,2,2,0,550,1,0,2,6,8,55,2,-1,0,3,no
740,57,1,1,0,0,162,1,0,2,6,8,155,2,-1,0,3,no
741,53,4,1,2,0,115,1,0,2,6,8,336,3,-1,0,3,no
742,41,1,1,0,0,512,1,0,2,6,8,233,2,-1,0,3,no
743,57,1,1,3,0,807,1,0,2,6,8,211,2,-1,0,3,no
744,45,1,1,3,0,248,1,0,2,6,8,88,5,-1,0,3,no
745,43,1,1,0,0,1211,1,0,2,6,8,208,3,-1,0,3,no
746,56,6,1,3,0,7,0,0,2,6,8,305,2,-1,0,3,no
